ID,ticker,Year,Quarter,Date,negative,positive,uncertainty,litigious,constraining,strong_modal_positive,strong_modal_negative,strong_modal_uncertainty,strong_modal_litigious,strong_modal_constraining,weak_modal_positive,weak_modal_negative,weak_modal_uncertainty,weak_modal_litigious,weak_modal_constraining,strong_modal_raw_count,weak_modal_raw_count,NSS,WSS,Overall_Sentiment_Score,binary_sentiment,start_stock_price,end_stock_price,price_gap,Dividend_Yield,ROE
2010_Q1,T,2010,1,2010-04-21 20:12:12,49,184,47,8,4,0,0,0,0,0,0,0,0,0,0,29,23,0.5793991391442097,22.5,97.4,positive,19.89426040649414,19.56193351745605,-0.3323268890380859,6.45%,0.104
2010_Q1,MS,2010,1,2010-04-21 21:02:11,71,106,62,20,12,0,0,0,0,0,0,0,0,0,0,36,23,0.1977401118771745,5.833333333333333,-21.5,positive,31.68000030517578,29.489999771118164,-2.190000534057617,.662%,
2010_Q1,MCO,2010,1,2010-04-21 21:45:12,69,78,84,32,8,0,0,0,0,0,0,0,0,0,0,37,41,0.0612244893794252,1.5,-64.5,neutral,25.690000534057617,24.459999084472656,-1.230001449584961,1.70%,
2010_Q1,MCD,2010,1,2010-04-21 21:57:12,79,213,76,3,14,0,0,0,0,0,0,0,0,0,0,61,50,0.4589041080174517,22.33333333333333,70.3,positive,70.36000061035156,70.63999938964844,0.279998779296875,3.12%,0.307
2010_Q1,EBAY,2010,1,2010-04-21 23:35:15,64,189,69,3,8,0,0,0,0,0,0,0,0,0,0,39,26,0.4940711442922089,20.83333333333333,74.6,positive,11.064814567565918,9.713805198669434,-1.3510093688964844,,0.192
2010_Q1,AMGN,2010,1,2010-04-22 05:43:13,73,92,64,18,9,0,0,0,0,0,0,0,0,0,0,70,23,0.1151515144536271,3.1666666666666665,-42.8,positive,58.15999984741211,56.59999847412109,-1.5600013732910156,,0.212
2010_Q2,SBUX,2010,2,2010-04-22 06:15:13,41,285,65,0,9,0,0,0,0,0,0,0,0,0,0,56,28,0.7484662553728029,40.66666666666666,193.0,positive,13.625,13.109999656677246,-0.5150003433227539,1.54%,0.205
2010_Q1,PEP,2010,1,2010-04-22 16:13:13,85,213,42,4,6,0,0,0,0,0,0,1,0,0,0,46,15,0.4295301999009053,21.25,91.3,positive,64.76000213623047,65.19999694824219,0.4399948120117187,2.76%,0.4
2010_Q1,PM,2010,1,2010-04-22 18:40:10,96,154,47,16,10,0,0,0,0,0,0,0,0,0,0,51,18,0.231999999072,9.666666666666666,9.499999999999998,positive,51.2400016784668,48.709999084472656,-2.5300025939941406,4.73%,0.778
2010_Q1,VZ,2010,1,2010-04-22 18:55:11,67,187,47,6,3,0,0,0,0,0,0,0,0,0,0,35,17,0.472440943021886,20.0,83.3,positive,27.461389541625977,26.898656845092773,-0.5627326965332031,6.57%,0.064
2010_Q1,UNP,2010,1,2010-04-22 23:19:12,150,287,103,22,18,0,0,0,0,0,0,0,0,0,0,54,56,0.3135011434473658,22.83333333333333,49.1,positive,38.125,37.14500045776367,-0.979999542236328,1.43%,0.071
2010_Q1,AXP,2010,1,2010-04-23 01:27:12,86,160,83,11,14,0,0,0,0,0,0,0,0,0,0,53,39,0.3008130069072642,12.333333333333334,5.499999999999998,positive,48.04999923706055,42.5,-5.549999237060547,1.56%,0.163
2010_Q1,AMZN,2010,1,2010-04-23 03:26:21,43,67,60,3,1,0,0,0,0,0,0,0,0,0,0,35,25,0.2181818161983471,4.0,-17.5,positive,7.18149995803833,6.435500144958496,-0.745999813079834,,0.228
2010_Q1,TXN,2010,1,2010-04-27 04:58:12,74,129,107,2,8,0,0,0,0,0,0,0,0,0,0,69,60,0.2709359592564731,9.166666666666666,-23.3,positive,26.540000915527344,25.81999969482422,-0.720001220703125,1.85%,0.153
2010_Q1,UPS,2010,1,2010-04-27 17:33:12,85,266,62,9,10,0,0,0,0,0,0,0,0,0,0,76,44,0.5156695142003718,30.166666666666668,120.9,positive,66.22000122070312,67.4800033569336,1.2600021362304688,2.72%,0.264
2010_Q3,EL,2010,3,2010-04-27 19:13:14,98,259,67,3,9,0,0,0,0,0,0,0,0,0,0,62,28,0.4509803908936123,26.83333333333333,106.3,positive,33.529998779296875,31.40999984741211,-2.1199989318847656,.834%,0.24
2010_Q1,F,2010,1,2010-04-27 21:50:12,123,256,64,5,12,0,0,0,0,0,0,0,0,0,0,64,32,0.3509234819236847,22.166666666666668,76.5,positive,13.56999969482422,12.149999618530272,-1.420000076293945,,
2010_Q1,TSM,2010,1,2010-04-28 09:49:11,92,93,65,13,3,0,0,0,0,0,0,0,0,0,0,117,36,0.0054054053761869,0.1666666666666666,-66.5,neutral,10.5,10.170000076293944,-0.3299999237060547,,
2010_Q2,V,2010,2,2010-04-29 04:49:12,75,97,70,10,4,0,0,0,0,0,0,0,0,0,0,37,36,0.1279069760005408,3.6666666666666665,-31.0,positive,23.20499992370605,21.420000076293945,-1.7849998474121094,.554%,0.097
2010_Q1,SAP,2010,1,2010-04-29 07:25:12,65,139,57,5,4,0,0,0,0,0,0,0,0,0,0,61,31,0.3627450962610534,12.333333333333334,25.7,positive,47.369998931884766,44.900001525878906,-2.46999740600586,,
2010_Q3,PG,2010,3,2010-04-30 05:46:20,93,236,67,5,4,0,0,0,0,0,0,0,0,0,0,56,42,0.4346504546059256,23.83333333333333,89.6,positive,62.15999984741211,62.75,0.5900001525878906,3.10%,0.147
2010_Q1,BMY,2010,1,2010-04-30 08:46:22,71,140,78,12,9,0,0,0,0,0,0,0,1,0,0,81,37,0.3270142164596483,11.5,-0.3999999999999994,positive,25.309999465942383,24.0,-1.3099994659423828,5.06%,0.238
2010_Q1,MET,2010,1,2010-04-30 15:26:24,126,130,120,27,14,0,0,0,0,0,0,0,0,0,0,47,61,0.0156249999389648,0.6666666666666666,-92.0,neutral,40.62388610839844,38.386810302734375,-2.2370758056640625,1.62%,-0.087
2010_Q1,AMT,2010,1,2010-05-04 18:26:35,42,91,102,12,7,0,0,0,0,0,0,0,0,0,0,67,36,0.3684210498614959,8.166666666666666,-28.5,positive,41.0099983215332,41.52000045776367,0.5100021362304688,,0.076
2010_Q1,MRK,2010,1,2010-05-04 18:51:31,104,183,64,11,10,0,0,0,0,0,0,0,0,0,0,68,21,0.2752613230827131,13.166666666666666,20.8,positive,34.16984558105469,31.27862548828125,-2.891220092773437,4.34%,0.297
2010_Q1,DUK,2010,1,2010-05-04 20:41:20,95,103,81,33,9,0,0,0,0,0,0,0,0,0,0,64,35,0.0404040401999796,1.3333333333333333,-69.8,neutral,50.130001068115234,50.790000915527344,0.6599998474121094,5.72%,0.039
2010_Q1,MA,2010,1,2010-05-05 00:11:17,51,155,93,21,9,0,0,0,0,0,0,0,0,0,0,73,42,0.5048543664812895,17.333333333333332,23.7,positive,23.79400062561035,20.2810001373291,-3.51300048828125,.242%,0.524
2010_Q1,CVS,2010,1,2010-05-05 01:41:19,93,179,91,25,6,0,0,0,0,0,0,0,0,0,0,88,49,0.3161764694258218,14.333333333333334,2.4999999999999982,positive,36.060001373291016,35.20000076293945,-0.8600006103515625,.948%,0.096
2010_Q2,DIS,2010,2,2010-05-12 03:26:25,71,144,65,8,12,0,0,0,0,0,0,0,0,0,0,48,30,0.3395348821416982,12.166666666666666,17.9,positive,35.130001068115234,32.31999969482422,-2.810001373291016,.950%,0.092
2010_Q3,CSCO,2010,3,2010-05-13 08:06:28,126,240,232,17,17,0,0,0,0,0,0,0,0,0,0,102,68,0.3114754089850399,19.0,-46.2,positive,25.530000686645508,22.88999938964844,-2.6400012969970703,,0.159
2011_Q1,NVDA,2011,1,2010-05-14 04:11:23,42,95,67,9,13,0,0,0,0,0,0,0,0,0,0,40,36,0.386861311044808,8.833333333333334,-3.1,positive,0.3240000009536743,0.3375000059604645,0.0135000050067901,,-0.026
2010_Q1,LOW,2010,1,2010-05-17 19:06:22,87,213,92,9,6,0,0,0,0,0,0,0,0,0,0,47,31,0.4199999986,21.0,60.0,positive,25.26000022888184,24.75,-0.5100002288818359,1.45%,0.093
2010_Q4,MDT,2010,4,2010-05-25 19:56:18,97,201,124,7,14,0,0,0,0,0,0,0,0,0,0,54,39,0.3489932874194856,17.333333333333332,16.799999999999997,positive,39.95000076293945,37.709999084472656,-2.240001678466797,,0.17
2010_Q3,COST,2010,3,2010-05-27 23:23:14,97,170,108,20,9,0,0,0,0,0,0,0,0,0,0,45,42,0.2734082386763736,12.166666666666666,-8.7,positive,58.7400016784668,57.400001525878906,-1.3400001525878906,1.41%,0.117
2010_Q4,FDX,2010,4,2010-06-16 17:32:15,96,202,67,17,9,0,0,0,0,0,0,0,0,0,0,60,32,0.3557046967929372,17.666666666666668,44.3,positive,78.06999969482422,71.51000213623047,-6.55999755859375,.685%,-0.007
2010_Q2,ADBE,2010,2,2010-06-23 19:46:27,63,170,68,10,5,0,0,0,0,0,0,0,0,0,0,81,22,0.4592274658402254,17.833333333333332,47.1,positive,30.3799991607666,26.34000015258789,-4.039999008178711,,0.073
2010_Q3,ACN,2010,3,2010-06-25 02:19:15,61,153,73,11,8,0,0,0,0,0,0,0,0,0,0,52,27,0.4299065400471657,15.333333333333334,32.9,positive,40.54999923706055,39.34000015258789,-1.2099990844726562,,
2010_Q2,ASML,2010,2,2010-07-14 20:06:45,116,72,86,2,6,0,0,0,0,0,0,0,0,0,0,94,42,-0.2340425519465821,-7.333333333333333,-114.0,negative,31.940000534057617,31.940000534057617,0.0,,
2010_Q2,AMD,2010,2,2010-07-15 23:49:16,101,153,86,0,10,0,0,0,0,0,0,0,0,0,0,92,51,0.2047244086428173,8.666666666666666,-19.500000000000004,positive,7.409999847412109,7.980000019073486,0.570000171661377,,-0.671
2010_Q2,GOOG,2010,2,2010-07-16 04:15:20,114,198,65,9,7,0,0,0,0,0,0,0,0,0,0,43,32,0.2692307683678501,14.0,31.7,positive,11.447342872619627,12.079472541809082,0.6321296691894531,,0.215
2010_Q2,IBM,2010,2,2010-07-20 02:20:17,87,197,53,16,1,0,0,0,0,0,0,0,0,0,0,23,35,0.3873239422981551,18.33333333333333,66.9,positive,120.98470306396484,125.00955963134766,4.0248565673828125,2.02%,0.779
2010_Q2,TXN,2010,2,2010-07-20 05:49:15,95,107,90,3,3,0,0,0,0,0,0,0,0,0,0,59,35,0.0594059402999705,2.0,-51.3,neutral,24.770000457763672,25.11000061035156,0.3400001525878906,1.94%,0.223
2010_Q2,PEP,2010,2,2010-07-20 17:41:43,53,323,45,4,12,0,0,0,0,0,0,0,0,0,0,66,21,0.718085104473178,45.0,224.2,positive,64.7300033569336,65.2699966430664,0.5399932861328125,2.96%,0.418
2010_Q2,JNJ,2010,2,2010-07-20 18:11:46,173,144,114,23,3,0,0,0,0,0,0,0,2,0,0,55,43,-0.0914826495536824,-4.833333333333333,-114.3,neutral,58.58000183105469,58.720001220703125,0.1399993896484375,3.72%,0.27
2010_Q3,AAPL,2010,3,2010-07-21 02:43:17,82,131,65,4,5,0,0,0,0,0,0,0,0,0,0,55,41,0.2300469472767749,8.166666666666666,-3.1000000000000005,positive,9.079999923706056,9.354642868041992,0.2746429443359375,,0.348
2010_Q2,MS,2010,2,2010-07-21 18:18:17,94,118,76,27,8,0,0,0,0,0,0,0,0,0,0,56,21,0.1132075466358134,4.0,-44.8,positive,26.799999237060547,27.489999771118164,0.6900005340576172,.741%,0.089
2010_Q2,KO,2010,2,2010-07-21 19:45:16,80,280,54,5,12,0,0,0,0,0,0,0,0,0,0,54,23,0.5555555540123457,33.333333333333336,151.4,positive,27.040000915527344,28.190000534057617,1.1499996185302734,3.19%,0.292
2010_Q2,WFC,2010,2,2010-07-21 19:55:16,138,140,98,17,15,0,0,0,0,0,0,0,0,0,0,56,54,0.0071942445784379,0.3333333333333333,-79.6,neutral,26.059999465942383,28.1200008392334,2.060001373291016,.721%,0.136
2010_Q2,EBAY,2010,2,2010-07-22 03:42:16,72,182,71,7,6,0,0,0,0,0,0,0,0,0,0,33,23,0.4330708644367289,18.33333333333333,59.1,positive,8.813131332397461,8.880471229553223,0.0673398971557617,,0.196
2010_Q3,SBUX,2010,3,2010-07-22 03:56:34,70,365,108,3,14,0,0,0,0,0,0,0,0,0,0,89,45,0.6781609179812392,49.16666666666666,210.2,positive,12.574999809265137,12.59000015258789,0.0150003433227539,1.61%,0.257
2010_Q2,UPS,2010,2,2010-07-22 17:06:21,96,198,85,3,12,0,0,0,0,0,0,0,0,0,0,85,42,0.3469387743301402,17.0,30.8,positive,63.150001525878906,67.37999725341797,4.229995727539063,2.89%,0.287
2010_Q2,LLY,2010,2,2010-07-22 19:06:42,85,129,86,15,6,0,0,0,0,0,0,0,0,0,0,61,34,0.2056074756747314,7.333333333333333,-25.1,positive,35.150001525878906,36.77999877929688,1.6299972534179688,5.51%,0.473
2010_Q2,PM,2010,2,2010-07-22 21:06:33,65,112,40,6,2,0,0,0,0,0,0,0,0,0,0,37,18,0.2655367216636343,7.833333333333333,13.8,positive,50.84000015258789,52.2400016784668,1.4000015258789062,4.55%,0.863
2010_Q2,T,2010,2,2010-07-22 22:06:29,47,190,54,1,3,0,0,0,0,0,0,0,0,0,0,56,33,0.603375524880272,23.83333333333333,99.5,positive,19.267372131347656,20.12084579467773,0.8534736633300781,6.48%,0.095
2010_Q2,BMY,2010,2,2010-07-22 23:06:20,94,96,78,11,15,0,0,0,0,0,0,0,0,0,0,68,35,0.010526315734072,0.3333333333333333,-67.1,neutral,24.93000030517578,26.030000686645508,1.1000003814697266,5.14%,0.235
2010_Q2,AMZN,2010,2,2010-07-23 00:06:38,54,59,65,3,2,0,0,0,0,0,0,0,0,0,0,28,23,0.0442477872190461,0.8333333333333334,-37.9,neutral,5.94350004196167,6.391499996185303,0.4479999542236328,,0.273
2010_Q2,UNP,2010,2,2010-07-23 09:06:28,122,256,117,16,13,0,0,0,0,0,0,0,0,0,0,47,58,0.3544973535595308,22.33333333333333,45.8,positive,36.95000076293945,38.76499938964844,1.8149986267089844,1.77%,0.076
2010_Q2,AXP,2010,2,2010-07-23 13:06:19,69,129,107,19,14,0,0,0,0,0,0,0,0,0,0,60,46,0.3030303014998469,10.0,-26.6,positive,44.790000915527344,43.220001220703125,-1.5699996948242188,1.61%,0.19
2010_Q2,VZ,2010,2,2010-07-23 15:24:15,78,190,54,5,6,0,0,0,0,0,0,0,0,0,0,51,28,0.4179104462018267,18.666666666666668,66.5,positive,28.020000457763672,29.549999237060547,1.529998779296875,6.54%,0.04
2010_Q2,F,2010,2,2010-07-23 19:51:37,126,223,64,9,13,0,0,0,0,0,0,0,0,0,0,72,28,0.2779369619543353,16.166666666666668,36.8,positive,12.720000267028809,12.979999542236328,0.2599992752075195,,
2010_Q2,LMT,2010,2,2010-07-27 23:06:25,100,159,133,39,24,0,0,0,0,0,0,0,0,0,0,92,54,0.2277992269196941,9.833333333333334,-62.8,positive,74.87000274658203,75.5999984741211,0.7299957275390625,3.35%,0.887
2010_Q2,CMCSA,2010,2,2010-07-28 18:35:13,64,194,50,11,3,0,0,0,0,0,0,0,0,0,0,47,27,0.5038759670392404,21.666666666666668,85.9,positive,9.779999732971191,9.30500030517578,-0.4749994277954101,1.94%,0.054
2010_Q3,V,2010,3,2010-07-29 07:59:22,86,88,87,42,9,0,0,0,0,0,0,0,1,0,0,58,50,0.0114942528075042,0.3333333333333333,-83.6,neutral,17.9950008392334,18.377500534057617,0.3824996948242187,.682%,0.102
2010_Q2,CVS,2010,2,2010-07-29 08:55:14,95,162,110,59,12,0,0,0,0,0,0,0,0,0,0,76,40,0.26070038809066,11.166666666666666,-42.7,positive,30.89999961853028,28.6200008392334,-2.279998779296875,1.14%,0.095
2010_Q2,AMGN,2010,2,2010-07-30 05:21:55,96,112,85,17,9,0,0,0,0,0,0,0,0,0,0,84,38,0.0769230765532544,2.6666666666666665,-60.1,neutral,54.52999877929688,54.75,0.220001220703125,,0.218
2010_Q2,MET,2010,2,2010-07-30 17:06:17,127,171,123,35,14,0,0,0,0,0,0,1,0,0,0,41,53,0.1476510062159362,7.25,-55.5,positive,37.486629486083984,35.525848388671875,-1.9607810974121087,1.76%,-0.03
2010_Q2,MRK,2010,2,2010-07-30 19:06:32,76,141,73,9,9,0,0,0,0,0,0,0,0,0,0,63,20,0.2995391691265476,10.833333333333334,4.899999999999999,positive,32.88167953491211,33.435115814208984,0.553436279296875,4.41%,0.361
2010_Q2,MCO,2010,2,2010-07-31 04:53:15,62,51,61,44,6,0,0,0,0,0,0,0,0,0,0,29,25,-0.0973451318819014,-1.8333333333333333,-74.8,neutral,23.61000061035156,21.89999961853028,-1.710000991821289,1.78%,
2010_Q2,DUK,2010,2,2010-08-03 19:06:27,88,119,97,39,23,0,0,0,0,0,0,0,0,0,0,83,17,0.1497584533828094,5.166666666666667,-66.8,positive,52.11000061035156,51.09000015258789,-1.020000457763672,5.61%,0.043
2010_Q2,MA,2010,2,2010-08-03 19:06:27,89,113,107,39,14,0,0,0,0,0,0,0,0,0,0,92,61,0.1188118805999411,4.0,-80.5,positive,20.090999603271484,21.04400062561035,0.9530010223388672,.286%,0.521
2010_Q2,AMT,2010,2,2010-08-03 20:06:23,55,90,109,16,13,0,0,0,0,0,0,0,0,0,0,63,42,0.2413793086801427,5.833333333333333,-50.8,positive,46.459999084472656,46.040000915527344,-0.4199981689453125,,0.088
2010_Q4,PG,2010,4,2010-08-03 21:06:20,123,315,81,5,12,0,0,0,0,0,0,0,0,0,0,77,51,0.4383561633827484,32.0,122.5,positive,59.93999862670898,59.77000045776367,-0.1699981689453125,3.15%,0.146
2010_Q2,SE,2010,2,2010-08-07 03:24:14,51,148,65,18,5,0,0,0,0,0,0,0,0,0,0,62,36,0.4874371834802151,16.166666666666668,37.0,positive,,,,4.81%,0.093
2010_Q4,EL,2010,4,2010-08-12 22:30:16,118,429,116,7,17,0,0,0,0,0,0,0,0,0,0,98,52,0.5685557576443222,51.833333333333336,216.2,positive,29.39999961853028,28.459999084472656,-0.9400005340576172,.884%,0.246
2010_Q2,LOW,2010,2,2010-08-16 19:11:44,71,180,97,5,6,0,0,0,0,0,1,0,0,0,0,35,39,0.43426294647704,18.25,44.1,positive,19.700000762939453,21.100000381469727,1.3999996185302734,2.17%,0.092
2011_Q1,MDT,2011,1,2010-08-24 18:35:22,175,186,126,1,8,0,0,0,0,0,0,0,0,0,0,73,42,0.0304709140430168,1.8333333333333333,-75.3,neutral,31.209999084472656,32.97999954223633,1.770000457763672,,0.225
2010_Q3,ADBE,2010,3,2010-09-22 01:39:20,64,151,72,2,6,0,0,0,0,0,0,0,0,0,0,62,33,0.4046511609085992,14.5,31.3,positive,26.670000076293945,25.770000457763672,-0.8999996185302734,,0.076
2010_Q3,PEP,2010,3,2010-10-07 16:48:38,61,261,33,2,8,0,0,0,0,0,0,0,0,0,0,52,14,0.6211180104934223,33.333333333333336,166.7,positive,66.0999984741211,64.97000122070312,-1.1299972534179688,2.89%,0.337
2010_Q3,GOOG,2010,3,2010-10-15 00:32:22,120,155,83,5,9,0,0,0,0,0,0,0,0,0,0,86,36,0.1272727268099173,5.833333333333333,-34.3,positive,14.980100631713867,15.40675163269043,0.4266510009765625,,0.212
2010_Q3,AMD,2010,3,2010-10-15 01:47:22,115,118,110,1,8,0,0,0,0,0,0,0,0,0,0,75,49,0.0128755364254268,0.5,-76.4,neutral,7.119999885559082,7.630000114440918,0.5100002288818359,,-0.246
2010_Q3,IBM,2010,3,2010-10-18 22:11:35,66,178,50,5,6,0,0,0,0,0,0,0,0,0,0,25,28,0.4590163915614082,18.666666666666668,73.7,positive,136.5487518310547,137.28489685058594,0.73614501953125,1.81%,0.71
2010_Q4,AAPL,2010,4,2010-10-19 00:43:24,51,142,65,1,7,0,0,0,0,0,0,0,0,0,0,66,35,0.4715025882305565,15.166666666666666,37.8,positive,11.053214073181152,10.863571166992188,-0.1896429061889648,,0.345
2010_Q3,JNJ,2010,3,2010-10-19 21:05:30,162,238,127,25,9,0,0,0,0,0,0,0,1,0,0,100,49,0.189999999525,12.666666666666666,-29.4,positive,63.290000915527344,63.68999862670898,0.3999977111816406,3.39%,0.262
2010_Q3,KO,2010,3,2010-10-19 21:33:23,72,251,50,0,15,0,0,0,0,0,0,0,0,0,0,32,21,0.5541795648477413,29.83333333333333,138.0,positive,30.170000076293945,30.854999542236328,0.6849994659423828,2.87%,0.292
2010_Q3,GS,2010,3,2010-10-19 21:33:25,109,93,204,19,15,0,0,0,0,0,0,0,0,0,0,53,81,-0.0792079203999607,-2.6666666666666665,-153.7,neutral,156.72000122070312,161.57000732421875,4.850006103515625,.869%,0.2
2010_Q3,LMT,2010,3,2010-10-19 23:17:26,125,164,122,59,25,0,0,0,0,0,0,0,0,0,0,71,53,0.1349480964188647,6.5,-83.5,positive,69.47000122070312,71.47000122070312,2.0,3.53%,0.81
2010_Q3,WFC,2010,3,2010-10-20 20:41:38,160,179,135,24,20,0,0,0,0,0,0,0,0,0,0,51,68,0.056047197474787,3.1666666666666665,-87.5,neutral,25.600000381469727,25.96999931335449,0.3699989318847656,.767%,0.121
2010_Q3,MS,2010,3,2010-10-21 00:54:21,93,83,100,14,12,0,0,0,0,0,0,0,0,0,0,40,35,-0.0568181814953512,-1.6666666666666667,-84.5,neutral,24.600000381469727,25.39999961853028,0.7999992370605469,.804%,0.125
2010_Q3,UNP,2010,3,2010-10-21 18:46:36,132,247,90,18,19,0,0,0,0,0,0,0,0,0,0,54,49,0.3034300783550657,19.166666666666668,35.8,positive,42.630001068115234,45.51499938964844,2.884998321533203,1.51%,0.083
2010_Q3,T,2010,3,2010-10-21 19:06:15,43,209,64,5,7,0,0,0,0,0,0,0,0,0,0,66,40,0.6587301561161502,27.666666666666668,110.8,positive,21.404834747314453,21.94864082336425,0.5438060760498047,5.89%,0.099
2010_Q3,LLY,2010,3,2010-10-21 20:35:19,109,115,94,42,8,0,0,0,0,0,0,0,0,0,0,89,31,0.0267857141661352,1.0,-86.9,neutral,35.5,35.56999969482422,0.0699996948242187,5.57%,0.459
2010_Q3,AMZN,2010,3,2010-10-22 02:11:25,61,74,45,1,3,0,0,0,0,0,0,0,0,0,0,32,19,0.0962962955829904,2.1666666666666665,-19.8,neutral,8.456500053405762,8.446499824523926,-0.0100002288818359,,0.246
2010_Q3,VZ,2010,3,2010-10-22 15:59:19,52,216,59,12,5,0,0,0,0,0,0,0,0,0,0,72,26,0.6119402962241034,27.33333333333333,109.0,positive,32.09000015258789,33.52000045776367,1.4300003051757812,6.00%,-0.004
2010_Q3,AXP,2010,3,2010-10-26 09:17:00,114,186,111,48,22,0,0,0,0,0,0,0,0,0,0,88,64,0.2399999992,12.0,-42.5,positive,40.09999847412109,43.900001525878906,3.800003051757813,1.74%,0.236
2010_Q3,AMGN,2010,3,2010-10-26 09:17:02,66,81,68,10,7,0,0,0,0,0,0,0,0,0,0,72,31,0.1020408156323754,2.5,-45.0,positive,57.2599983215332,55.290000915527344,-1.96999740600586,,0.209
2010_Q3,TXN,2010,3,2010-10-26 09:17:03,80,90,105,4,8,0,0,0,0,0,0,0,0,0,0,85,45,0.0588235290657439,1.6666666666666667,-70.0,neutral,28.8799991607666,31.3799991607666,2.5,1.76%,0.273
2010_Q3,MCD,2010,3,2010-10-26 09:19:42,76,206,78,8,7,0,0,0,0,0,0,0,0,0,0,70,50,0.4609929061666918,21.666666666666668,64.5,positive,78.76000213623047,79.30999755859375,0.5499954223632812,2.83%,0.323
2010_Q3,F,2010,3,2010-10-26 19:06:09,68,57,24,1,13,0,0,0,0,0,0,0,1,0,0,38,15,-0.087999999296,-1.8333333333333333,-39.1,neutral,14.359999656677246,16.40999984741211,2.050000190734864,,
2010_Q3,BMY,2010,3,2010-10-26 21:06:15,93,102,78,14,7,0,0,0,0,0,0,0,0,0,0,66,24,0.0461538459171597,1.5,-56.1,neutral,26.86000061035156,26.46999931335449,-0.3900012969970703,4.76%,0.23
2010_Q3,CMCSA,2010,3,2010-10-27 18:05:21,85,158,68,5,3,0,0,0,0,0,0,0,0,0,0,57,34,0.3004115213974834,12.166666666666666,20.2,positive,10.135000228881836,10.385000228881836,0.25,1.83%,0.052
2011_Q1,PG,2011,1,2010-10-27 18:06:19,104,184,69,3,9,0,0,0,0,0,0,0,1,0,0,57,48,0.2777777768132716,13.333333333333334,23.3,positive,63.08000183105469,64.80999755859375,1.7299957275390625,3.03%,0.153
2010_Q4,V,2010,4,2010-10-28 02:06:15,68,86,67,34,15,0,0,0,0,0,0,0,0,0,0,49,32,0.1168831161241356,3.0,-53.0,positive,19.112499237060547,19.82250022888184,0.7100009918212891,.640%,0.1
2010_Q3,DUK,2010,3,2010-10-28 19:06:18,78,97,78,34,18,0,0,0,0,0,0,0,0,0,0,61,35,0.1085714279510204,3.1666666666666665,-61.7,positive,54.209999084472656,53.63999938964844,-0.5699996948242188,5.38%,0.024
2010_Q3,TSM,2010,3,2010-10-28 20:02:52,41,60,57,4,5,0,0,0,0,0,0,1,0,0,0,71,34,0.1881188100186256,3.083333333333333,-31.6,positive,10.760000228881836,11.25,0.489999771118164,,
2010_Q3,MCO,2010,3,2010-10-28 22:59:19,78,67,55,50,13,0,0,0,0,0,0,0,0,0,0,29,26,-0.0758620684423305,-1.8333333333333333,-78.4,neutral,26.56999969482422,28.420000076293945,1.8500003814697263,1.55%,
2010_Q3,MRK,2010,3,2010-10-29 16:06:14,94,153,55,24,5,0,0,0,0,0,0,0,0,0,0,50,20,0.2388663957940631,9.833333333333334,5.0,positive,34.64694595336914,33.59732818603516,-1.0496177673339844,4.19%,0.26
2010_Q3,MET,2010,3,2010-10-29 17:06:17,121,147,97,17,11,0,0,0,0,0,0,0,0,0,0,70,26,0.0970149250111383,4.333333333333333,-53.1,neutral,35.94474029541016,35.76648712158203,-0.178253173828125,1.83%,0.064
2010_Q3,SAP,2010,3,2010-11-01 15:18:49,60,163,62,1,6,0,0,0,0,0,0,0,0,0,0,57,33,0.4618834060005228,17.166666666666668,53.8,positive,51.52999877929688,50.290000915527344,-1.2399978637695312,,
2010_Q3,MA,2010,3,2010-11-02 20:06:18,74,132,78,32,8,0,0,0,0,0,0,0,0,0,0,76,38,0.2815533966914884,9.666666666666666,-20.0,positive,24.597999572753903,24.292999267578125,-0.3050003051757812,.250%,0.491
2010_Q3,CVS,2010,3,2010-11-03 18:06:13,85,188,103,17,8,0,0,0,0,0,0,0,0,0,0,73,43,0.3772893759073649,17.166666666666668,20.1,positive,30.8700008392334,29.64999961853028,-1.220001220703125,1.16%,0.093
2010_Q3,CHTR,2010,3,2010-11-04 20:06:24,67,106,87,5,5,0,0,0,0,0,0,0,1,0,0,60,60,0.2254335247084767,6.5,-27.5,positive,35.75,35.790000915527344,0.0400009155273437,,
2010_Q3,TMUS,2010,3,2010-11-04 20:06:27,46,141,101,14,12,0,0,0,0,0,0,0,0,0,0,72,42,0.5080213876576396,15.833333333333334,12.9,positive,22.739999771118164,23.68000030517578,0.9400005340576172,,
2010_Q4,SBUX,2010,4,2010-11-05 03:06:21,59,322,75,2,6,0,0,0,0,0,0,0,0,0,0,96,38,0.6902887120989798,43.833333333333336,198.5,positive,15.4350004196167,15.289999961853027,-0.1450004577636718,1.82%,0.256
2010_Q3,AMT,2010,3,2010-11-05 18:06:15,51,111,118,28,6,0,0,0,0,0,0,0,0,0,0,99,37,0.3703703680841335,10.0,-39.5,positive,51.91999816894531,51.59000015258789,-0.3299980163574219,,0.1
2010_Q3,LOW,2010,3,2010-11-15 18:14:32,89,180,61,5,8,0,0,0,0,0,0,0,0,0,0,31,22,0.3382899615676953,15.166666666666666,45.6,positive,21.459999084472656,22.239999771118164,0.7800006866455078,1.94%,0.095
2010_Q-1,SE,2010,-1,2010-11-17 19:20:25,55,92,71,18,9,0,0,0,0,0,0,0,0,0,0,18,49,0.2517006785598593,6.166666666666667,-20.5,positive,,,,4.21%,0.092
